연도,분기,지역,습도_평균,습도_중앙값,습도_분산,기온_평균,기온_분산,강수량_평균,강수량_분산,질병건수,이산화황_평균,이산화질소_평균,오존_평균,일산화탄소_평균,미세먼지_평균,초미세먼지_평균,이산화황_분산,이산화질소_분산,오존_분산,일산화탄소_분산,미세먼지_분산,초미세먼지_분산
2021,1,전북,71.70109497820341,74.0,413.580370207507,3.8,13.846666666666664,52.76666666666667,932.975555555555,1.0,0.0028333333333333,0.0134285714285714,0.0310952380952381,0.4214285714285713,49.90476190476191,25.214285714285715,8.531746031746032e-07,1.1816326530612243e-05,3.741950113378684e-05,0.0031122448979591,277.84807256235825,23.454081632653065
2021,2,전북,72.10465136039971,76.0,471.5351884185218,17.433333333333334,13.40222222222226,90.59999999999998,1361.2066666666683,0.0,0.0026666666666666,0.0082857142857142,0.0456190476190476,0.330952380952381,42.642857142857146,19.571428571428573,5.07936507936508e-07,6.299319727891157e-06,1.4759637188208618e-05,0.0026133786848072,89.56292517006803,11.578231292517009
2021,3,전북,82.82845501803025,87.0,210.7209699365128,24.399999999999995,3.3266666666666693,235.0,7548.740000000016,0.0,0.0025,0.006047619047619,0.0306904761904761,0.2904761904761905,19.357142857142858,10.071428571428571,6.30952380952381e-07,4.188208616780044e-06,9.30895691609978e-06,0.001814058956916,5.229591836734694,7.35204081632653
2021,4,전북,75.72259151067128,78.0,343.5255621996888,8.566666666666666,28.20222222222221,47.03333333333333,868.2022222222222,,0.0025,0.0120238095238095,0.0266190476190476,0.3690476190476191,34.166666666666664,19.214285714285715,2.976190476190476e-07,1.5451814058956917e-05,1.452154195011338e-05,0.0035657596371882,37.99603174603175,27.501700680272112
2022,1,전북,66.87082728592162,68.0,396.6074912012115,2.1333333333333333,14.44222222222222,31.03333333333333,1363.2155555555555,99.0,0.0028333333333333,0.0131428571428571,0.0329047619047619,0.4095238095238095,38.333333333333336,24.357142857142858,9.484126984126988e-07,1.3074829931972793e-05,4.54671201814059e-05,0.0041950113378684,23.31746031746032,21.1343537414966
2022,2,전북,70.05689888032066,74.0,470.6791813614527,17.900000000000002,14.80666666666664,80.66666666666667,5310.215555555555,0.0,0.0024523809523809,0.0073571428571428,0.0453571428571428,0.3047619047619047,30.857142857142858,16.023809523809526,3.905895691609977e-07,6.515306122448979e-06,3.208673469387755e-05,0.0052154195011337,63.36054421768708,14.35657596371882
2022,3,전북,82.01856929743553,85.0,210.0252149626087,24.366666666666664,4.442222222222228,136.83333333333334,1767.108888888887,27.0,0.0023095238095238,0.0051666666666666,0.0303809523809523,0.269047619047619,20.714285714285715,11.88095238095238,2.613378684807257e-07,2.7579365079365074e-06,2.2759637188208613e-05,0.0030895691609977,18.965986394557824,11.676303854875284
2022,4,전북,73.319893463293,76.0,384.2487611475362,7.366666666666667,39.77555555555556,55.13333333333333,186.0688888888884,,0.0021666666666666,0.0111190476190476,0.0262619047619047,0.3166666666666666,34.976190476190474,21.38095238095238,1.388888888888889e-07,1.5485827664399092e-05,1.528854875283447e-05,0.0061507936507936,57.11848072562358,25.18820861678004
2018,1,제주,71.88534426331702,74.0,391.2247717251652,7.2,8.059999999999983,93.36666666666667,985.3355555555544,0.0,0.0023333333333333,0.0115,0.0378333333333333,0.35,39.16666666666666,21.83333333333333,5.555555555555555e-07,1.4916666666666667e-05,1.8472222222222213e-05,0.0025,17.805555555555554,3.805555555555556
2018,2,제주,78.6732102865086,85.0,430.6190501551024,18.53333333333333,6.415555555555581,231.4333333333333,744.882222222229,0.0,0.0029999999999999,0.0088333333333333,0.0433333333333333,0.25,42.0,21.83333333333333,1.88079096131566e-37,6.13888888888889e-06,7.555555555555554e-06,0.0024999999999999,94.33333333333331,5.138888888888889
2018,3,제주,84.59428121477868,87.0,171.5081602297732,26.066666666666663,3.575555555555556,186.9,14694.179999999991,0.0,0.0028333333333333,0.0061666666666666,0.0311666666666666,0.1666666666666666,26.0,14.166666666666666,4.722222222222222e-07,2.138888888888888e-06,9.280555555555556e-05,0.0022222222222222,4.333333333333333,2.805555555555556
2018,4,제주,71.38298186108244,72.0,343.31351238136074,13.4,12.740000000000007,107.43333333333334,5930.195555555553,,0.0023333333333333,0.0106666666666666,0.0424999999999999,0.25,33.0,18.666666666666668,2.222222222222223e-07,1.022222222222222e-05,2.091666666666666e-05,0.0058333333333333,24.33333333333333,12.555555555555552
2019,1,제주,67.29915283059704,68.0,390.0238400490858,8.333333333333334,3.0022222222222203,47.23333333333333,506.095555555556,0.0,0.0023333333333333,0.0119999999999999,0.0451666666666666,0.3833333333333333,43.0,25.33333333333333,2.222222222222223e-07,1.2000000000000002e-05,4.1472222222222224e-05,0.0080555555555555,59.333333333333336,20.88888888888889
2019,2,제주,71.43514252481155,76.0,517.6707647425947,18.266666666666666,8.142222222222294,146.96666666666667,2791.802222222229,1.0,0.0028333333333333,0.0101666666666666,0.0541666666666666,0.2833333333333333,37.833333333333336,19.666666666666668,8.055555555555555e-07,1.1138888888888889e-05,4.380555555555556e-05,0.0013888888888888,39.138888888888886,5.555555555555556
2019,3,제주,86.70095731892769,90.0,149.39668288852675,25.133333333333336,1.9755555555555595,412.26666666666665,6036.695555555557,0.0,0.002,0.0073333333333333,0.0381666666666666,0.2166666666666666,27.0,15.666666666666666,6.666666666666666e-07,7.555555555555554e-06,5.805555555555552e-06,0.0047222222222222,7.333333333333333,9.888888888888888
2019,4,제주,72.89086859688196,74.0,324.93782104642247,14.699999999999998,16.00666666666671,94.36666666666667,3716.562222222221,,0.0018333333333333,0.0096666666666666,0.0395,0.2833333333333334,34.5,15.5,1.388888888888889e-07,1.0555555555555554e-05,1.291666666666666e-05,0.0047222222222222,28.916666666666668,1.5833333333333333
2020,1,제주,71.63743568992427,73.0,380.8239899788832,9.666666666666666,1.3488888888888877,87.36666666666667,221.2022222222214,0.0,0.0015,0.01,0.0398333333333333,0.3666666666666667,34.333333333333336,18.33333333333333,2.5e-07,9.666666666666668e-06,1.647222222222222e-05,0.0055555555555555,11.888888888888893,4.888888888888889
2020,2,제주,74.69286011806443,79.0,461.97009739399454,17.766666666666666,13.642222222222244,177.46666666666667,9993.028888888895,21.0,0.0015,0.0086666666666666,0.0456666666666666,0.3166666666666667,35.333333333333336,17.0,2.5e-07,7.555555555555554e-06,3.455555555555556e-05,0.0047222222222222,37.88888888888889,7.0
2020,3,제주,86.85439023027051,90.0,161.92222114367866,24.73333333333333,5.868888888888891,270.5,5815.686666666659,0.0,0.0013333333333333,0.0068333333333333,0.0335,0.2166666666666666,24.83333333333333,12.166666666666666,2.222222222222223e-07,5.1388888888888895e-06,9.624999999999998e-05,0.0013888888888888,18.47222222222222,5.472222222222222
2020,4,제주,69.29018656819247,70.0,376.8027871367294,13.333333333333334,19.10222222222218,33.4,109.57999999999991,,0.0015,0.0096666666666666,0.0385,0.3,28.5,14.166666666666666,2.5e-07,8.888888888888888e-06,2.524999999999999e-05,0.0033333333333333,13.583333333333334,1.805555555555556
2021,1,제주,70.6754536987384,72.0,422.65895322058094,9.5,5.626666666666665,93.23333333333336,1276.3355555555545,0.0,0.0011666666666666,0.0084999999999999,0.0431666666666666,0.3,46.0,18.0,1.3888888888888888e-07,3.916666666666665e-06,1.5138888888888896e-05,0.0,347.6666666666667,17.666666666666668
2021,2,제주,73.44162903495568,78.0,487.1748580762735,18.933333333333334,9.182222222222258,139.29999999999998,663.0466666666713,0.0,0.0015,0.0076666666666666,0.0498333333333333,0.2833333333333333,34.333333333333336,14.333333333333334,2.5e-07,4.222222222222222e-06,1.0472222222222222e-05,0.0013888888888888,52.55555555555555,1.888888888888889
2021,3,제주,87.06464978625452,90.0,139.41428031017256,26.03333333333333,1.1822222222222212,327.7333333333333,14682.402222222196,0.0,0.0015,0.0053333333333333,0.0341666666666666,0.2166666666666666,18.83333333333333,7.833333333333333,2.5e-07,1.888888888888889e-06,2.380555555555556e-05,0.0013888888888888,3.4722222222222228,0.4722222222222221
2021,4,제주,72.02168099212618,73.0,329.5056623797234,14.199999999999998,20.986666666666757,42.96666666666667,211.93555555555537,,0.0013333333333333,0.0083333333333333,0.0428333333333333,0.3,29.33333333333333,14.166666666666666,2.222222222222223e-07,4.888888888888888e-06,1.1472222222222225e-05,0.0,27.222222222222225,7.472222222222222
2022,1,제주,69.45719724960234,70.0,391.07640679843337,7.733333333333333,7.228888888888883,56.06666666666666,1792.275555555555,139.0,0.0011666666666666,0.0084999999999999,0.0448333333333333,0.3,31.5,17.5,1.3888888888888888e-07,2.583333333333333e-06,1.6472222222222216e-05,0.0,46.583333333333336,2.9166666666666665
2022,2,제주,74.33702665144672,79.0,469.61007934818224,19.0,8.886666666666619,104.73333333333332,5437.202222222221,0.0,0.0013333333333333,0.0069999999999999,0.0463333333333333,0.2166666666666666,26.83333333333333,13.5,2.222222222222223e-07,4e-06,4.48888888888889e-05,0.0013888888888888,18.80555555555556,4.916666666666667
2022,3,제주,83.26776385512125,86.0,213.5642050701638,26.46666666666667,3.148888888888891,241.23333333333332,2323.342222222217,0.0,0.0011666666666666,0.0051666666666666,0.0361666666666666,0.25,22.166666666666668,10.833333333333334,1.3888888888888888e-07,1.4722222222222225e-06,1.2472222222222223e-05,0.0024999999999999,20.472222222222225,6.805555555555556
2022,4,제주,72.00864272221057,73.0,342.81798140673715,13.533333333333331,23.97555555555565,52.133333333333326,1304.4155555555562,,0.0011666666666666,0.0073333333333333,0.0401666666666666,0.2666666666666666,28.166666666666668,14.333333333333334,1.3888888888888888e-07,3.222222222222222e-06,9.805555555555556e-06,0.0022222222222222,13.138888888888888,9.555555555555555
2018,1,충남,69.73152204306086,71.0,384.3507537453139,0.9,21.02,19.4,707.2066666666664,0.0,0.0039512195121951,0.018,0.0258780487804878,0.5,48.48780487804878,27.634146341463413,1.0707911957168352e-06,2.697560975609756e-05,6.522903033908387e-05,0.0141463414634146,28.24985127900059,26.76859012492564
2018,2,충남,76.25799475452078,81.0,397.9822120516002,17.266666666666666,15.415555555555631,138.7,222.3488888888872,17.0,0.0034444444444444,0.0098444444444444,0.0429333333333333,0.3466666666666667,41.55555555555556,19.933333333333334,1.1358024691358024e-06,1.6931358024691363e-05,2.1217777777777778e-05,0.0087111111111111,55.935802469135794,9.528888888888888
2018,3,충남,79.80517977120029,83.0,257.03377273808223,24.8,10.686666666666495,211.0,3779.946666666662,3.0,0.0034444444444444,0.0084666666666666,0.0305333333333333,0.3955555555555554,22.288888888888888,11.866666666666667,1.1358024691358024e-06,6.693333333333333e-06,2.287111111111112e-05,0.0093135802469135,6.29432098765432,4.293333333333333
2018,4,충남,70.94975656388253,71.0,385.9607036423826,6.400000000000001,24.17999999999999,147.2,2532.5599999999995,,0.0036666666666666,0.019,0.0207111111111111,0.58,43.4,24.42222222222222,1.155555555555556e-06,3.1244444444444444e-05,2.980543209876544e-05,0.0140444444444444,156.72888888888892,84.6883950617284
2019,1,충남,67.32948998299207,68.0,400.3336278035808,1.9666666666666668,9.562222222222225,1.8,187.64666666666676,2.0,0.0045333333333333,0.0186666666666666,0.0281555555555555,0.6688888888888889,60.84444444444444,37.77777777777778,1.0933333333333334e-06,2.724444444444445e-05,6.470913580246914e-05,0.0101432098765432,76.13135802469135,61.150617283950616
2019,2,충남,72.61471640265712,77.0,463.8342646543847,16.5,16.50666666666666,62.2,282.37555555555605,3.0,0.0040222222222222,0.0112,0.0460222222222222,0.4755555555555555,41.51111111111111,23.33333333333333,1.7995061728395065e-06,1.3715555555555556e-05,5.686617283950616e-05,0.0058469135802469,94.560987654321,19.6
2019,3,충남,83.50641376375464,88.0,226.2115818920231,23.933333333333334,3.668888888888888,190.8,922.682222222227,6.0,0.0033333333333333,0.0081777777777777,0.0338444444444444,0.3999999999999999,25.95555555555556,15.6,1.2444444444444445e-06,6.857283950617283e-06,2.150913580246913e-05,0.0035555555555555,12.042469135802463,8.328888888888889
2019,4,충남,73.88035424178786,73.0,319.1148229601204,8.233333333333334,27.93555555555554,81.5,1081.1466666666663,,0.0032666666666666,0.0153777777777777,0.022,0.4666666666666667,40.66666666666666,23.8,7.288888888888888e-07,2.23683950617284e-05,2.302222222222223e-05,0.0071111111111111,39.73333333333333,30.38222222222221
2020,1,충남,70.9517848597952,72.0,366.5256401895304,3.8,4.886666666666666,64.8,575.602222222222,0.0,0.0033777777777777,0.0156666666666666,0.0262,0.4777777777777778,45.06666666666667,29.22222222222222,5.017283950617285e-07,1.5155555555555555e-05,4.767111111111112e-05,0.0061728395061728,22.106666666666666,21.683950617283948
2020,2,충남,74.5931308804406,79.0,445.4345767457546,16.599999999999998,25.946666666666665,19.9,3755.5355555555543,11.0,0.0031777777777777,0.0091333333333333,0.0425111111111111,0.3955555555555555,38.15555555555556,19.444444444444443,5.017283950617284e-07,5.67111111111111e-06,2.3094320987654323e-05,0.0053135802469135,34.798024691358016,8.824691358024694
2020,3,충남,86.180325367612,91.0,178.55233490328862,23.266666666666666,6.4422222222222745,417.7,9299.626666666682,10.0,0.0032,0.0075333333333333,0.0308666666666666,0.3644444444444445,22.95555555555556,12.555555555555555,2.933333333333333e-07,4.604444444444444e-06,3.3582222222222216e-05,0.0071802469135802,6.664691358024691,2.9580246913580246
2020,4,충남,69.87155382966387,70.0,373.824864847915,7.0,29.00666666666666,12.6,303.5355555555555,,0.0040666666666666,0.0157555555555555,0.0244444444444444,0.4888888888888889,39.91111111111111,23.8,1.9555555555555568e-07,1.4362469135802469e-05,3.1669135802469135e-05,0.005432098765432,28.525432098765425,20.071111111111108
2021,1,충남,70.67236835027701,72.0,404.5104386944096,3.0,16.026666666666667,26.6,1137.9199999999994,0.0,0.0041111111111111,0.0156444444444444,0.0308888888888888,0.4844444444444444,57.37777777777778,29.4,7.209876543209879e-07,1.3162469135802472e-05,6.205432098765433e-05,0.005758024691358,263.30172839506173,30.28444444444445
2021,2,충남,74.18495292268014,78.0,447.2844746837821,17.133333333333333,13.548888888888843,60.5,1145.0688888888883,8.0,0.00375,0.0096136363636363,0.0473636363636363,0.3727272727272728,47.29545454545455,20.59090909090909,3.6931818181818173e-07,7.418904958677685e-06,2.477685950413223e-05,0.0033471074380165,180.38997933884292,8.332644628099173
2021,3,충남,81.92073773565609,84.0,207.76342675310323,24.33333333333333,3.842222222222221,162.3,1323.3266666666605,6.0,0.0035777777777777,0.0077111111111111,0.0362222222222222,0.3733333333333333,20.844444444444445,11.488888888888887,3.328395061728395e-07,3.672098765432099e-06,2.097283950617284e-05,0.0041777777777777,19.50913580246913,7.849876543209877
2021,4,충남,74.19151039623382,75.0,324.45946279461987,8.066666666666666,29.92888888888889,44.6,1038.7622222222224,,0.0033555555555555,0.0143555555555555,0.0264222222222222,0.4399999999999999,38.15555555555556,21.77777777777778,6.735802469135803e-07,1.3518024691358025e-05,2.646617283950617e-05,0.0046222222222222,51.77580246913578,25.55061728395062
2022,1,충남,67.22489075741525,67.0,361.2478260246462,1.4666666666666668,14.962222222222222,5.1,984.402222222222,12.0,0.0035777777777777,0.0154666666666666,0.0321111111111111,0.4355555555555554,43.75555555555555,27.133333333333333,5.550617283950617e-07,1.3982222222222224e-05,4.556543209876543e-05,0.004958024691358,30.62913580246914,13.226666666666668
2022,2,충남,72.04272832295744,76.0,431.2371871456117,17.7,15.726666666666713,55.4,6889.762222222223,99.0,0.0030666666666666,0.0085333333333333,0.0482666666666666,0.3177777777777778,32.86666666666667,16.22222222222222,3.28888888888889e-07,6.915555555555555e-06,3.081777777777779e-05,0.0041283950617283,94.2488888888889,19.59506172839506
2022,3,충남,83.06317706534368,87.0,196.10543977342968,24.100000000000005,4.666666666666667,151.5,26877.019999999997,15.0,0.0028,0.0068444444444444,0.0362888888888888,0.3444444444444445,22.444444444444443,11.88888888888889,2.0444444444444448e-07,3.4646913580246896e-06,2.047209876543209e-05,0.0029135802469135,19.358024691358025,7.743209876543209
2022,4,충남,73.2979553163149,75.0,332.5786296111972,6.733333333333333,43.428888888888906,114.5,1495.0488888888883,,0.0029555555555555,0.0144,0.0255777777777777,0.4088888888888888,37.82222222222222,21.11111111111111,1.3135802469135804e-07,1.628444444444445e-05,2.0866172839506176e-05,0.0039209876543209,43.92395061728395,29.96543209876544
2018,1,충북,64.08773272124458,65.0,504.51625363744057,0.2333333333333334,25.00222222222222,46.366666666666674,895.1755555555553,3.0,0.0046666666666666,0.0238888888888888,0.0238333333333333,0.7333333333333334,50.333333333333336,34.111111111111114,1.5555555555555558e-06,2.554320987654321e-05,5.247222222222223e-05,0.0266666666666666,16.77777777777778,18.09876543209877
2018,2,충북,69.6356676217765,73.0,509.5495438561461,17.566666666666666,15.368888888888806,112.33333333333331,344.22888888889025,9.0,0.003,0.0147083333333333,0.0385833333333333,0.375,44.208333333333336,25.375,7.5e-07,1.887326388888889e-05,1.5493055555555547e-05,0.009375,72.83159722222223,9.651041666666666
2018,3,충북,78.74862755773331,83.0,313.74845266593866,24.433333333333334,12.19555555555568,230.5666666666667,5633.50888888889,28.0,0.0029166666666666,0.0156666666666666,0.0271666666666666,0.3083333333333333,26.95833333333333,15.208333333333334,6.597222222222223e-07,1.088888888888889e-05,8.055555555555556e-06,0.0040972222222222,15.20659722222222,12.914930555555555
2018,4,충북,74.69279336159467,81.0,485.5745059814275,5.4,26.780000000000005,67.66666666666667,1602.0688888888892,,0.0037083333333333,0.0249583333333333,0.0149583333333333,0.5478260869565217,51.29166666666666,30.83333333333333,1.623263888888889e-06,3.570659722222223e-05,1.2456597222222225e-05,0.021625708884688,130.37326388888889,68.63888888888889
2019,1,충북,62.6760847394771,64.0,507.168075568092,1.6333333333333335,11.642222222222223,21.7,179.08666666666673,17.0,0.0042258064516129,0.0230645161290322,0.0246129032258064,0.6096774193548388,65.25806451612904,46.0,1.529656607700312e-06,4.586680541103018e-05,7.817273673257022e-05,0.0163579604578564,18.90114464099896,9.612903225806452
2019,2,충북,64.67661270008473,67.0,598.5087735767746,17.033333333333335,17.468888888888866,62.9,553.0200000000009,11.0,0.0029696969696969,0.0137878787878787,0.0425454545454545,0.3575757575757576,41.90909090909091,24.78787878787879,5.748393021120294e-07,2.028833792470156e-05,5.479338842975205e-05,0.0024426078971533,47.1129476584022,9.985307621671256
2019,3,충북,81.48557114682747,86.0,277.10557367688966,23.8,4.160000000000002,162.2,669.2066666666683,8.0,0.0025151515151515,0.0096666666666666,0.0268787878787878,0.3333333333333333,24.303030303030305,15.484848484848484,3.709825528007347e-07,7.19191919191919e-06,2.307621671258036e-05,0.0058585858585858,11.847566574839302,7.401285583103765
2019,4,충북,76.57077356092246,81.0,403.3776717293621,7.233333333333333,32.295555555555566,66.9,971.4066666666664,,0.0029393939393939,0.0188181818181818,0.0165757575757575,0.5212121212121213,41.696969696969695,26.96969696969697,7.842056932966025e-07,3.4754820936639115e-05,1.5880624426078973e-05,0.0210651974288337,53.90817263544536,43.78696051423324
2020,1,충북,68.1726889214967,71.0,495.3259040936211,3.333333333333333,6.888888888888889,51.1,468.2066666666663,15.0,0.003090909090909,0.0179393939393939,0.0242121212121212,0.5666666666666667,42.7,29.545454545454547,2.038567493112948e-07,2.47842056932966e-05,4.998530762167126e-05,0.0131313131313131,12.609999999999998,12.55096418732782
2020,2,충북,66.86764943364015,69.0,576.0440110921606,16.933333333333334,27.528888888888915,86.39999999999999,1991.6599999999987,26.0,0.003125,0.00978125,0.04215625,0.39375,37.23333333333333,20.15625,3.5937500000000005e-07,5.795898437499999e-06,1.7069335937499995e-05,0.0018359375,35.84555555555556,8.0693359375
2020,3,충북,85.34469257210499,91.0,217.985445844864,22.63333333333333,7.262222222222287,359.0,19926.92666666668,1.0,0.0027878787878787,0.008090909090909,0.0249090909090909,0.3424242424242424,19.87878787878788,10.93939393939394,2.8833792470156106e-07,6.5674931129476586e-06,1.4749311294765836e-05,0.0030486685032139,14.651974288337923,5.269054178145087
2020,4,충북,71.138191156408,75.0,463.1539863032856,5.733333333333333,32.88222222222223,15.433333333333332,135.60222222222222,,0.003090909090909,0.0167575757575757,0.020060606060606,0.5060606060606061,38.96969696969697,25.21212121212121,2.6446280991735537e-07,1.6001836547291093e-05,9.632690541781453e-06,0.0102662993572084,26.150596877869607,24.409550045913683
2021,1,충북,65.20354232227871,67.0,507.76769195634967,2.3666666666666667,20.202222222222225,38.5,1169.5266666666664,0.0,0.0029393939393939,0.0165757575757575,0.0275757575757575,0.5393939393939394,49.15151515151515,26.848484848484848,5.4178145087236e-07,1.175941230486685e-05,3.636547291092747e-05,0.0048117539026629,85.46189164370982,11.09825528007346
2021,2,충북,69.82638224984066,74.0,543.1888695614526,16.933333333333334,13.342222222222263,101.2,1720.8799999999983,16.0,0.0022903225806451,0.0108064516129032,0.0422258064516129,0.4129032258064517,40.54838709677419,19.29032258064516,2.0603537981269506e-07,1.0672216441207077e-05,1.2110301768990633e-05,0.0043496357960457,74.57023933402706,4.464099895941728
2021,3,충북,83.08320664663249,88.0,235.0324974157984,23.633333333333336,4.842222222222223,214.7,430.0866666666669,60.0,0.0022424242424242,0.0081818181818181,0.0283030303030303,0.3575757575757576,18.545454545454547,9.303030303030305,2.442607897153352e-07,5.785123966942148e-06,7.241505968778698e-06,0.0048668503213957,6.975206611570248,2.2718089990817267
2021,4,충북,76.82532655534608,83.0,411.5342706021988,6.900000000000001,31.286666666666648,29.399999999999995,321.28666666666686,,0.0023333333333333,0.0158181818181818,0.0206060606060606,0.4939393939393939,36.81818181818182,22.848484848484848,2.828282828282829e-07,2.220936639118457e-05,7.269054178145087e-06,0.0066299357208448,48.26997245179064,21.34067952249771
2022,1,충북,63.20861211185452,65.0,474.5732689996371,0.8666666666666666,17.84222222222222,27.46666666666667,1187.7955555555554,2.0,0.0023333333333333,0.0171515151515151,0.0278181818181818,0.4818181818181818,42.696969696969695,27.454545454545453,2.222222222222223e-07,1.6249770431588612e-05,4.0633608815427e-05,0.0087603305785123,16.21120293847566,9.278236914600551
2022,2,충북,64.0274967750696,66.0,537.0968591228784,17.933333333333334,14.115555555555552,73.0,4247.006666666666,77.0,0.002030303030303,0.0096363636363636,0.045030303030303,0.3393939393939393,31.78125,17.032258064516128,8.999081726354453e-08,9.261707988980718e-06,2.112029384756657e-05,0.0066299357208448,49.3583984375,7.773152965660769
2022,3,충북,83.06374756368035,88.0,243.81362919841044,23.6,5.646666666666836,258.3,20057.00666666667,8.0,0.0019696969696969,0.0075454545454545,0.0282424242424242,0.3212121212121212,19.60606060606061,11.848484848484848,2.9384756657483934e-08,5.702479338842973e-06,1.5759412304866856e-05,0.0095500459136822,8.966023875114784,3.3406795224977044
2022,4,충북,75.3836561600727,81.0,422.8650568284922,5.600000000000001,49.126666666666665,55.23333333333333,885.8955555555561,,0.0021212121212121,0.0156666666666666,0.0197878787878787,0.4272727272727273,35.84848484848485,22.60606060606061,1.0651974288337924e-07,2.0343434343434345e-05,1.0530762167125804e-05,0.0134986225895316,80.55280073461891,34.05693296602388
